id,degree,Y,catVar
10111,2,1,d
10112,15,0,b
10113,10,0,b
10114,4,0,b
10115,10,1,d
10116,4,0,a
10117,1,1,d
10118,70,1,d
10119,2,0,a
10120,7,0,b
10121,20,1,d
10122,10,1,d
10123,13,0,b
10124,8,0,b
10125,8,1,d
10126,3,1,d
10127,20,0,a
10128,25,0,a
10129,70,0,b
10130,10,1,d
10131,20,0,a
10132,3,0,b
10133,4,0,a
10134,1,1,d
10135,1,1,d
10136,3,0,b
10137,7,1,d
10138,5,0,b
10139,10,1,d
10140,12,1,c
10141,7,0,b
10142,30,0,b
10143,2,0,b
10144,3,1,d
10145,5,0,b
10146,5,0,b
10147,30,1,d
10148,1,0,b
10149,12,0,a
10150,12,0,b
10151,2,0,b
10152,20,1,d
10153,1,1,c
10154,1,0,b
10155,20,0,a
10156,2,0,b
10157,3,0,b
10158,10,0,b
10159,10,0,b
10160,36,0,b
10161,4,0,a
10162,1,0,b
10163,6,0,b
10164,10,0,b
10165,1,0,a
10166,6,0,b
10167,30,0,a
10168,5,0,b
10169,30,0,b
10170,10,0,b
10171,20,0,b
10172,40,0,b
10173,5,0,b
10174,20,1,c
10175,7,0,b
10176,3,1,d
10177,10,1,d
10178,12,0,b
10179,3,0,b
10180,5,1,d
10181,8,0,b
10182,2,0,b
10183,50,0,b
10184,10,1,d
10185,50,0,b
10186,5,0,b
10187,4,1,d
10188,17,1,d
10189,50,0,b
10190,10,0,a
10191,150,0,a
10192,10,0,b
10193,25,1,d
10194,2,0,b
10195,5,0,b
10196,25,0,b
10197,150,1,c
10198,40,0,b
10199,25,0,a
10200,50,1,d
10201,10,0,b
10202,3,0,a
10203,4,0,b
10204,4,0,b
10205,10,0,a
10206,55,0,a
10207,4,0,b
10208,2,1,c
10209,2,0,b
10210,300,0,b
10211,5,1,c
10212,15,0,b
10213,30,0,b
10214,200,0,b
10215,7,0,b
10216,200,1,d
10217,1,0,b
10218,10,0,b
10219,8,0,a
10220,100,0,b
10221,20,1,c
10222,5,0,b
10223,30,0,b
10224,50,0,b
10225,20,0,b
10226,20,1,c
10227,1,0,b
10228,40,0,b
10229,10,0,b
10230,4,0,b
10231,50,0,b
10232,8,0,b
10233,4,0,b
10234,5,0,b
10235,25,1,d
10236,3,1,d
10237,50,0,b
10238,20,0,b
10239,17,0,b
10240,16,0,b
10241,20,0,b
10242,50,0,b
10243,30,0,a
10244,8,0,b
10245,30,0,b
10246,20,1,c
10247,1,0,a
10248,400,0,b
10249,8,0,b
10250,100,0,a
10251,20,0,b
10252,2,1,d
10253,10,0,a
10254,5,0,b
10255,30,0,b
10256,4,0,b
10257,20,0,b
10258,5,0,b
10259,2,1,d
10260,40,0,b
10261,50,0,a
10262,30,0,b
10263,2,0,b
10264,2,0,b
10265,45,0,b
10266,1,0,b
10267,10,1,d
10268,50,0,b
10269,7,0,b
10270,25,0,b
10271,4,0,b
10272,40,0,a
10273,1,1,d
10274,10,0,a
10275,1,0,b
10276,10,0,b
10277,40,0,a
10278,3,0,b
10279,20,1,d
10280,100,0,b
10281,30,1,d
10282,10,0,b
10283,40,0,b
10284,1,0,b
10285,10,0,a
10286,2,0,b
10287,20,0,b
10288,20,0,b
10289,2,0,b
10290,40,0,b
10291,2,0,b
10292,10,0,b
10293,10,0,b
10294,35,0,a
10295,6,0,b
10296,2,0,b
10297,20,0,b
10298,6,0,b
10299,150,0,b
10300,2,0,b
10301,50,0,b
10302,12,0,b
10303,15,0,b
10304,2,0,a
10305,22,1,d
10306,5,0,b
10307,20,0,a
10308,10,0,b
10309,1,0,b
10310,1,0,b
10311,2,0,b
10312,50,0,a
10313,30,0,b
10314,2,0,a
10315,2,0,b
10316,30,0,b
10317,20,1,d
10318,3,1,c
10319,20,0,b
10320,600,0,b
10321,2,0,b
10322,1,0,b
10323,30,0,a
10324,20,0,b
10325,15,1,d
10326,25,1,c
10327,2,0,b
10328,100,0,b
10329,15,0,b
10330,5,0,b
10331,30,1,d
10332,70,0,a
10333,300,0,a
10334,2,0,b
10335,2,0,a
10336,14,1,d
10337,15,0,b
10338,80,0,b
10339,1,1,c
10340,4,0,a
10341,10,0,b
10342,25,1,c
10343,20,0,b
10344,2,0,a
10345,25,1,c
10346,4,1,d
10347,4,0,b
10348,50,0,b
10349,4,0,b
10350,2,0,b
10351,15,0,b
10352,15,0,b
10353,2,0,b
10354,25,0,b
10355,3,1,c
10356,200,1,d
10357,15,0,b
10358,4,1,d
10359,5,0,a
10360,20,1,c
10361,100,0,b
10362,1,0,a
10363,5,0,b
10364,6,0,b
10365,6,0,b
10366,21,0,b
10367,10,0,b
10368,25,0,b
10369,10,0,b
10370,10,0,b
10371,10,0,a
10372,4,0,a
10373,5,0,a
10374,23,0,b
10375,2,0,b
10376,4,0,a
10377,25,0,a
10378,4,0,b
10379,10,0,b
10380,3,0,b
10381,200,0,a
10382,6,0,b
10383,4,0,b
10384,9,0,b
10385,5,0,b
10386,10,0,b
10387,5,0,b
10388,2,0,b
10389,40,0,b
10390,2,0,b
10391,2,1,d
10392,5,0,b
10393,25,0,b
10394,3,0,b
10395,3,0,b
10396,150,1,d
10397,30,0,a
10398,40,1,d
10399,50,0,a
10400,30,0,b
10401,60,1,d
10402,80,1,d
10403,100,0,b
10404,3,1,d
10405,10,0,b
10406,40,1,c
10407,50,0,b
10408,20,0,b
10409,150,0,b
10410,120,0,b
10411,20,1,d
10412,15,0,b
10413,3,0,b
10414,1,0,a
10415,50,1,d
10416,10,0,a
10417,8,0,b
10418,25,0,b
10419,5,0,a
10420,30,0,b
10421,10,0,b
10422,30,0,a
10423,30,1,d
10424,17,0,a
10425,100,0,a
10426,35,0,a
10427,245,0,b
10428,100,0,a
10429,1,0,b
10430,5,0,b
10431,10,0,b
10432,11,0,b
10433,3,0,b
10434,2,0,b
10435,12,0,b
10436,150,0,b
10437,100,0,b
10438,8,0,b
10439,3,1,d
10440,1,0,a
10441,4,0,b
10442,10,0,b
10443,3,0,b
10444,1,0,b
10445,1,0,b
10446,4,0,b
10447,50,1,d
10448,13,0,b
10449,90,0,a
10450,1,0,b
10451,5,0,a
10452,10,0,b
10453,3,0,a
10454,10,1,d
10455,10,0,b
10456,3,0,b
10457,4,0,a
10458,3,0,b
10459,8,0,b
10460,30,0,a
10461,23,1,d
10462,90,0,b
10463,6,0,b
10464,50,0,b
10465,10,0,b
10466,30,0,b
10467,10,0,b
10468,6,1,d
10469,10,0,b
10470,1,0,b
10471,60,0,b
10472,2,1,d
10473,50,0,b
10474,10,1,d
10475,12,0,b
10476,3,0,a
10477,126,1,d
10478,100,0,b
10479,20,0,b
10480,1,0,a
10481,20,0,b
10482,15,0,b
10483,12,0,b
10484,10,0,b
10485,50,0,a
10486,150,0,b
10487,27,0,a
10488,2,0,b
10489,50,0,a
10490,80,0,b
10491,2,0,b
10492,3,0,a
10493,1,0,b
10494,4,0,b
10495,3,0,b
10496,12,0,b
10497,13,0,a
10498,3,0,b
10499,5,0,b
10500,8,1,d
10501,2,1,d
10502,25,1,d
10503,30,0,b
10504,20,0,b
10505,5,0,b
10506,10,1,c
10507,3,0,b
10508,3,0,b
10509,12,0,b
10510,40,0,b
10511,50,0,b
10512,30,1,d
10513,5,0,b
10514,2,1,d
10515,5,1,c
10516,100,0,b
10517,40,1,d
10518,3,0,b
10519,15,0,b
10520,24,0,a
10521,2,0,b
10522,20,0,b
10523,15,0,b
10524,100,0,b
10525,10,1,d
10526,20,0,a
10527,20,0,a
10528,8,0,b
10529,5,0,b
10530,7,0,b
10531,2,1,d
10532,5,0,b
10533,20,0,b
10534,2,0,a
10535,20,0,b
10536,12,0,a
10537,15,0,b
10538,40,0,a
10539,3,1,c
10540,88,0,a
10541,50,0,b
10542,5,1,d
10543,5,0,b
10544,3,0,b
10545,60,0,b
10546,3,1,d
10547,2,0,b
10548,15,0,b
10549,8,0,b
10550,1,0,b
10551,85,0,b
10552,6,0,b
10553,1,0,b
10554,10,0,a
10555,7,0,a
10556,47,1,d
10557,1,0,b
10558,5,0,b
10559,10,0,b
10560,3,0,b
10561,1,1,c
10562,25,1,c
10563,50,0,b
10564,9,0,b
10565,25,0,b
10566,1,0,b
10567,100,0,a
10568,2,0,b
10569,15,0,b
10570,50,0,a
10571,30,0,b
10572,100,0,b
10573,86,0,a
10574,4,1,c
10575,85,0,b
10576,30,0,a
10577,200,0,b
10578,6,0,b
10579,4,1,c
10580,35,0,b
10581,50,0,b
10582,4,1,d
10583,5,0,a
10584,5,0,b
10585,15,1,d
10586,1,0,b
10587,3,0,a
10588,2,1,d
10589,10,1,d
10590,28,0,b
10591,100,0,b
10592,2,0,b
10593,3,0,b
10594,10,0,b
10595,1,0,b
10596,2,0,a
10597,150,0,a
10598,20,0,a
10599,12,0,b
10600,3,0,b
10601,6,0,b
10602,2,0,a
10603,10,0,a
10604,2,1,c
10605,1,0,b
10606,6,1,d
10607,10,0,a
10608,4,0,b
10609,50,0,b
10610,80,0,a
10611,4,0,a
10612,1000,0,b
10613,8,0,b
10614,20,0,b
10615,10,1,d
10616,3,0,b
10617,26,0,b
10618,40,0,b
10619,3,1,c
10620,2,1,d
10621,5,0,b
10622,2,0,b
10623,8,0,b
10624,2,0,b
10625,2,0,b
10626,3,0,b
10627,230,1,d
10628,30,0,a
10629,2,0,b
10630,10,0,b
10631,20,1,d
10632,50,0,b
10633,8,0,a
10634,25,0,b
10635,100,1,d
10636,70,0,b
10637,300,0,b
10638,80,0,b
10639,3,0,b
10640,250,0,b
10641,3,0,b
10642,30,0,b
10643,40,1,d
10644,1,1,d
10645,5,0,b
10646,10,1,d
10647,8,1,c
10648,150,1,c
10649,20,0,b
10650,1,0,b
10651,10,1,d
10652,2,1,d
10653,4,0,b
10654,100,0,b
10655,2,0,b
10656,60,0,b
10657,2,1,c
10658,50,0,b
10659,150,1,d
10660,20,1,d
10661,10,1,d
10662,20,0,b
10663,2,0,a
10664,3,0,b
10665,50,0,b
10666,20,0,a
10667,20,0,b
10668,100,0,b
10669,100,0,b
10670,3,0,b
10671,50,0,b
10672,67,0,b
10673,2,0,a
10674,20,0,b
10675,2,0,b
10676,5,0,b
10677,10,0,b
10678,20,0,b
10679,10,0,a
10680,10,0,b
10681,150,0,b
10682,20,0,b
10683,1000,0,b
10684,50,1,d
10685,80,0,b
10686,80,1,d
10687,100,0,b
10688,5,0,b
10689,2,0,b
10690,4,0,b
10691,8,0,a
10692,2,0,a
10693,10,0,b
10694,11,1,d
10695,40,1,d
10696,100,0,b
10697,20,0,b
10698,50,0,a
10699,4,0,b
10700,400,1,d
10701,1,1,d
10702,50,0,b
10703,4,0,b
10704,4,1,d
10705,8,0,b
10706,9,0,b
10707,10,1,d
10708,200,0,a
10709,8,0,a
10710,22,0,b
10711,2,0,b
10712,3,0,b
10713,30,0,b
10714,15,1,d
10715,3,0,b
10716,200,0,a
10717,20,0,b
10718,75,0,b
10719,80,0,b
10720,25,0,b
10721,3,0,b
10722,40,0,a
10723,3,0,b
10724,1,1,d
10725,20,0,b
10726,8,0,b
10727,8,0,b
10728,15,0,b
10729,20,1,d
10730,120,0,a
10731,2,0,b
10732,6,1,d
10733,6,0,b
10734,18,0,b
10735,50,0,a
10736,20,0,a
10737,15,1,d
10738,100,0,b
10739,75,1,d
10740,20,0,a
10741,15,0,b
10742,20,0,b
10743,10,0,a
10744,4,0,b
10745,5,0,a
10746,70,0,b
10747,30,0,b
10748,35,0,b
10749,50,1,d
10750,140,0,b
10751,2,0,a
10752,75,0,a
10753,5,0,b
10754,80,0,b
10755,3,1,d
10756,15,0,b
10757,50,0,b
10758,24,1,d
10759,170,0,b
10760,10,1,d
10761,100,0,b
10762,4,0,b
10763,10,0,b
10764,2,0,b
10765,12,0,b
10766,5,0,a
10767,20,0,a
10768,25,1,c
10769,100,1,d
10770,2,1,c
10771,1,0,b
10772,4,1,d
10773,60,0,b
10774,30,0,b
10775,500,0,b
10776,10,1,d
10777,3,0,b
10778,2,0,a
10779,25,1,d
10780,11,1,c
10781,35,0,b
10782,6,1,d
10783,10,1,c
10784,15,0,b
10785,350,0,b
10786,20,1,d
10787,1,1,c
10788,10,0,b
10789,12,0,b
10790,2,1,d
10791,4,0,b
10792,5,0,b
10793,50,1,d
10794,50,0,b
10795,10,0,b
10796,10,0,a
10797,15,0,b
10798,12,0,b
10799,120,1,d
10800,3,0,b
10801,6,0,a
10802,400,0,b
10803,30,0,b
10804,15,0,b
10805,3,0,a
10806,25,0,b
10807,3,0,b
10808,60,1,d
10809,12,0,b
10810,6,0,b
10811,120,0,b
10812,7,0,b
10813,2,0,a
10814,2,0,b
10815,10,0,b
10816,10,1,c
10817,10,0,b
10818,5,0,a
10819,4,0,b
10820,170,1,d
10821,6,0,b
10822,600,0,b
10823,5,0,b
10824,10,0,b
10825,50,0,b
10826,4,0,b
10827,35,0,b
10828,2,0,b
10829,8,1,d
10830,2,0,b
10831,5,1,d
10832,2,0,b
10833,6,1,d
10834,120,1,d
10835,400,0,b
10836,2,1,c
10837,2,0,b
10838,100,0,b
10839,4,0,b
10840,3,1,c
10841,15,0,a
10842,50,0,b
10843,10,1,d
10844,20,0,a
10845,10,1,d
10846,20,0,b
10847,2,0,b
10848,20,0,b
10849,15,0,b
10850,50,0,a
10851,6,0,b
10852,200,0,a
10853,15,1,d
10854,6,0,b
10855,18,0,b
10856,2,1,d
10857,20,0,b
10858,2,0,a
10859,21,0,b
10860,6,0,b
10861,2,0,b
10862,30,0,b
10863,1,0,b
10864,120,0,a
10865,20,0,b
10866,40,0,a
10867,50,0,b
10868,10,0,b
10869,5,0,b
10870,10,0,b
10871,100,0,b
10872,4,0,b
10873,40,0,b
10874,5,0,b
10875,12,0,b
10876,75,0,b
10877,150,0,b
10878,6,0,a
10879,7,0,b
10880,12,0,b
10881,30,0,b
10882,45,0,b
10883,20,0,b
10884,75,0,b
10885,100,0,a
10886,10,0,b
10887,5,0,b
10888,20,0,b
10889,1,1,d
10890,5,0,b
10891,3,0,b
10892,5,0,b
10893,12,0,b
10894,150,0,b
10895,50,0,b
10896,4,1,d
10897,5,0,b
10898,50,0,b
10899,3,0,a
10900,20,1,d
10901,1,1,d
10902,24,0,a
10903,35,0,b
10904,3,0,b
10905,30,0,b
10906,3,0,a
10907,30,1,c
10908,4,0,a
10909,2,0,a
10910,2,0,b
10911,5,0,b
10912,25,0,a
10913,10,0,b
10914,6,0,b
10915,60,0,b
10916,120,0,b
10917,8,1,d
10918,14,0,b
10919,4,0,a
10920,2,0,b
10921,45,1,d
10922,5,1,d
10923,7,0,b
10924,4,1,c
10925,1,1,c
10926,1,1,c
10927,50,0,b
10928,80,0,b
10929,8,0,b
10930,20,0,b
10931,25,1,c
10932,2,0,b
10933,12,0,b
10934,1,0,b
10935,20,0,a
10936,65,0,a
10937,4,1,d
10938,2,0,b
10939,15,1,c
10940,8,0,b
10941,5,0,a
10942,200,0,b
10943,9,1,d
10944,2,0,a
10945,250,0,a
10946,4,0,b
10947,3,0,b
10948,15,0,b
10949,1,0,b
10950,10,0,b
10951,4,0,b
10952,1,0,a
10953,20,0,a
10954,4,0,b
10955,1,0,b
10956,1000,1,d
10957,50,1,c
10958,20,0,b
10959,1,1,d
10960,3,0,a
10961,1,0,b
10962,3,0,a
10963,6,0,a
10964,12,1,d
10965,1,0,b
10966,20,0,b
10967,2,0,b
10968,10,0,b
10969,60,0,a
10970,20,0,b
10971,15,0,a
10972,120,0,b
10973,3,0,b
10974,15,0,b
10975,10,0,a
10976,30,0,b
10977,15,0,a
10978,50,0,b
10979,6,0,b
10980,5,1,c
10981,20,0,b
10982,13,0,b
10983,30,1,d
10984,15,0,b
10985,10,0,b
10986,2,0,a
10987,150,0,b
10988,20,0,a
10989,5,0,b
10990,1,1,d
10991,7,1,d
10992,10,0,b
10993,20,0,b
10994,1,0,a
10995,10,1,d
10996,11,0,a
10997,10,0,b
10998,100,0,b
10999,25,0,b
11000,40,0,b
11001,20,0,b
11002,15,0,b
11003,3,0,b
11004,20,0,b
11005,1,1,c
11006,20,0,a
11007,2,1,d
11008,3,0,b
11009,50,0,b
11010,20,0,a
11011,10,0,b
11012,30,1,d
11013,10,0,b
11014,3,0,b
11015,25,0,b
11016,100,1,d
11017,2,1,c
11018,1,0,b
11019,30,0,a
11020,300,0,b
11021,3,0,b
11022,6,0,b
11023,2,0,b
11024,7,0,a
11025,8,0,b
11026,10,0,b
11027,65,0,b
11028,20,1,d
11029,1,0,b
11030,20,0,b
11031,35,0,b
11032,80,0,a
11033,10,1,d
11034,5,0,b
11035,4,0,a
11036,50,0,b
11037,4,1,d
11038,50,0,a
11039,2,0,b
11040,10,0,b
11041,10,0,b
11042,30,0,b
11043,40,0,b
11044,20,0,b
11045,3,1,d
11046,230,0,b
11047,4,0,a
11048,25,1,d
11049,10,0,b
11050,250,0,b
11051,10,0,b
11052,15,0,b
11053,70,1,d
11054,4,0,b
11055,3,1,d
11056,35,1,c
11057,25,0,b
11058,200,0,b
11059,20,1,d
11060,12,0,b
11061,60,0,b
11062,10,0,a
11063,8,0,b
11064,20,0,b
11065,8,0,a
11066,30,0,a
11067,2,0,b
11068,35,1,d
11069,1,1,c
11070,5,0,b
11071,50,1,d
11072,10,1,d
11073,4,0,b
11074,6,0,b
11075,3,0,b
11076,2,0,b
11077,6,1,d
11078,70,0,b
11079,30,0,b
11080,15,0,b
11081,10,0,b
11082,3,0,b
11083,25,0,a
11084,30,0,b
11085,30,1,c
11086,100,0,a
11087,100,0,a
11088,8,0,a
11089,10,1,c
11090,1,0,b
11091,30,0,b
11092,75,0,b
11093,10,0,b
11094,1,1,c
11095,5,0,b
11096,8,0,b
11097,20,1,d
11098,1,0,a
11099,40,0,a
11100,2,0,a
11101,1,0,b
11102,100,0,b
11103,50,0,b
11104,60,0,a
11105,8,0,b
11106,7,0,b
11107,4,0,b
11108,25,1,d
11109,6,1,d
11110,30,0,a
11111,7,0,b
11112,280,0,b
11113,7,0,b
11114,4,0,b
11115,50,1,c
11116,1,0,a
11117,1,1,d
11118,1,1,d
11119,39,1,d
11120,2,1,d
11121,10,0,b
11122,1,1,d
11123,120,1,d
11124,3,0,b
11125,15,0,b
11126,500,0,a
11127,2,0,b
11128,4,0,b
11129,6,0,b
11130,40,0,b
11131,25,0,a
11132,10,1,d
11133,10,0,a
11134,9,0,a
11135,8,0,a
11136,100,0,b
11137,50,0,b
11138,7,1,d
11139,2,0,b
11140,50,0,b
11141,50,0,b
11142,2,0,b
11143,20,0,b
11144,60,0,b
11145,10,0,b
11146,1,1,c
11147,120,0,b
11148,1,0,b
11149,4,1,d
11150,8,1,d
11151,15,0,b
11152,20,0,b
11153,20,0,b
11154,8,0,b
11155,12,0,b
11156,3,0,b
11157,20,1,d
11158,3,0,b
11159,7,0,a
11160,10,0,b
11161,5,0,b
11162,10,0,b
11163,5,0,b
11164,2,0,b
11165,7,0,b
11166,15,0,b
11167,12,1,d
11168,40,0,a
11169,1,1,c
11170,30,0,b
11171,7,0,a
11172,30,0,b
11173,5,0,b
11174,30,0,a
11175,30,0,b
11176,100,0,b
11177,20,0,a
11178,2,1,d
11179,4,0,b
11180,5,0,b
11181,10,0,a
11182,5,0,a
11183,3,0,b
11184,2,0,a
11185,1,0,b
11186,5,0,b
11187,2,0,b
11188,10,0,a
11189,15,0,b
11190,6,1,c
11191,5,0,b
11192,3,0,b
11193,12,0,b
11194,10,0,a
11195,15,1,d
11196,8,0,b
11197,10,0,a
11198,20,0,b
11199,8,0,b
11200,15,0,b
11201,30,0,b
11202,12,0,b
11203,12,0,a
11204,2,0,b
11205,1,0,b
11206,20,0,b
11207,2,0,a
11208,4,0,b
11209,10,0,b
11210,4,0,b
11211,12,0,b
11212,10,0,b
11213,40,0,b
11214,8,0,b
11215,4,0,a
11216,10,1,d
11217,10,1,d
11218,6,1,d
11219,4,0,b
11220,10,0,a
11221,2,0,b
11222,5,0,b
11223,10,1,d
11224,2,1,d
11225,4,1,d
11226,7,0,a
11227,15,1,c
11228,2,0,b
11229,3,0,b
11230,100,0,b
11231,5,0,b
11232,10,1,c
11233,20,0,a
11234,25,0,b
11235,5,0,a
11236,3,0,a
11237,8,0,b
11238,1,0,a
11239,2,0,b
11240,50,1,c
11241,20,0,b
11242,40,0,b
11243,25,0,b
11244,3,0,b
11245,1,0,b
11246,6,0,b
11247,40,0,a
11248,25,0,b
11249,25,0,b
11250,30,1,d
11251,6,0,b
11252,38,0,a
11253,3,0,b
11254,20,0,b
11255,1,0,a
11256,25,1,d
11257,5,0,b
11258,20,0,a
11259,25,0,a
11260,30,0,b
11261,1,0,b
11262,3,0,a
11263,100,0,b
11264,70,0,b
11265,5,0,b
11266,6,0,b
11267,4,0,a
11268,3,0,b
11269,30,0,a
11270,2,1,d
11271,60,0,b
11272,2,0,a
11273,8,0,b
11274,150,0,a
11275,7,0,b
11276,18,1,c
11277,17,0,b
11278,11,0,b
11279,2,0,a
11280,7,0,b
11281,10,0,a
11282,4,0,b
11283,5,1,c
11284,2,0,b
11285,30,1,d
11286,12,0,b
11287,20,0,b
11288,2,1,d
11289,2,0,b
11290,8,0,a
11291,8,0,a
11292,7,1,c
11293,16,0,a
11294,10,1,d
11295,202,0,b
11296,10,0,b
11297,6,0,b
11298,5,0,a
11299,10,0,b
11300,10,1,c
11301,30,0,b
11302,30,0,b
11303,3,0,b
11304,2,0,a
11305,4,1,d
11306,10,0,b
11307,20,0,b
11308,4,0,a
11309,15,0,b
11310,200,0,a
11311,3,1,c
11312,35,0,b
11313,1,0,b
11314,90,0,b
11315,10,1,d
11316,8,0,b
11317,25,0,b
11318,20,1,d
11319,15,1,d
11320,10,0,b
11321,40,0,b
11322,70,0,b
11323,30,0,b
11324,50,1,d
11325,100,0,b
11326,2,0,b
11327,3,0,b
11328,10,0,b
11329,6,1,c
11330,4,0,b
11331,20,0,b
11332,5,0,b
11333,5,0,b
11334,2,0,b
11335,3,0,b
11336,50,0,a
11337,5,0,b
11338,12,0,b
11339,40,0,b
11340,20,0,b
11341,30,0,b
11342,4,0,b
11343,3,1,d
11344,1,0,b
11345,60,0,b
11346,15,0,b
11347,5,0,a
11348,40,0,b
11349,100,0,b
11350,1,0,b
11351,1,0,a
11352,1,0,b
11353,3,0,b
11354,10,0,b
11355,25,0,b
11356,10,0,b
11357,10,0,b
11358,5,0,b
11359,10,0,b
11360,2,1,d
11361,15,0,b
11362,2,0,b
11363,1,0,b
11364,100,0,b
11365,2,0,a
11366,5,0,b
11367,4,0,b
11368,20,1,d
11369,4,0,b
11370,1,0,a
11371,10,1,d
11372,2,0,b
11373,60,0,a
11374,65,0,b
11375,12,1,d
11376,3,0,b
11377,100,1,d
11378,100,1,c
11379,8,0,a
11380,30,1,d
11381,30,0,b
11382,2,0,b
11383,4,0,b
11384,1,0,b
11385,30,0,b
11386,70,0,b
11387,3,0,b
11388,150,0,b
11389,5,0,b
11390,4,0,b
11391,9,1,d
11392,2,1,d
11393,75,1,d
11394,30,0,b
11395,3,0,b
11396,2,0,b
11397,1,0,b
11398,7,0,b
11399,4,1,d
11400,10,0,b
11401,20,1,d
11402,5,0,b
11403,60,0,a
11404,6,0,b
11405,12,0,b
11406,6,0,b
11407,60,0,a
11408,2,0,b
11409,30,1,d
11410,100,0,a
11411,1,0,a
11412,12,0,a
11413,30,1,d
11414,15,0,b
11415,6,0,b
11416,3,0,b
11417,2,1,c
11418,15,0,b
11419,6,0,b
11420,1,0,b
11421,2,0,a
11422,6,0,b
11423,6,0,b
11424,4,0,a
11425,3,0,b
11426,60,0,b
11427,4,0,b
11428,10,1,d
11429,25,1,c
11430,20,0,b
11431,20,1,d
11432,15,1,d
11433,10,0,b
11434,1,0,b
11435,2,1,c
11436,20,0,b
11437,15,0,a
11438,3,0,b
11439,10,0,b
11440,100,1,d
11441,1,0,b
11442,20,0,b
11443,30,0,b
11444,1,0,b
11445,2,0,b
11446,45,0,b
11447,4,0,b
11448,6,1,d
11449,15,0,b
11450,20,1,d
11451,30,1,d
11452,36,0,b
11453,3,0,a
11454,10,0,b
11455,15,0,b
11456,20,0,b
11457,2,0,b
11458,2,0,a
11459,4,0,b
11460,12,0,b
11461,9,1,d
11462,1,0,b
11463,20,0,a
11464,100,0,b
11465,20,1,c
11466,30,0,a
11467,10,0,a
11468,20,1,d
11469,3,0,a
11470,2,0,a
11471,40,0,a
11472,7,0,b
11473,11,0,b
11474,60,0,a
11475,10,0,b
11476,25,0,b
11477,6,0,a
11478,3,0,a
11479,100,0,a
11480,3,0,a
11481,10,0,b
11482,7,0,a
11483,3,1,d
11484,100,0,a
11485,20,0,b
11486,22,0,b
11487,2,1,c
11488,5,0,b
11489,2,0,b
11490,2,0,b
11491,2,0,b
11492,20,1,c
11493,4,1,c
11494,25,0,b
11495,4,0,a
11496,7,0,b
11497,8,0,b
11498,7,0,b
11499,40,0,b
11500,7,0,a
11501,35,0,b
11502,20,0,a
11503,5,1,d
11504,10,0,b
11505,10,0,a
11506,30,0,b
11507,50,1,c
11508,3,0,b
11509,15,0,b
11510,2,1,d
11511,3,1,d
11512,10,1,c
11513,5,0,b
11514,50,0,b
11515,20,1,d
11516,15,0,b
11517,110,0,b
11518,10,0,b
11519,2,0,a
11520,1,0,b
11521,2,1,d
11522,3,0,b
11523,50,0,b
11524,1,0,b
11525,7,0,b
11526,3,0,b
11527,80,0,a
11528,20,1,d
11529,4,1,c
11530,5,0,b
11531,6,0,b
11532,20,0,b
11533,70,0,a
11534,15,0,b
11535,2,1,d
11536,5,1,d
11537,100,0,b
11538,50,1,d
11539,12,0,b
11540,4,1,d
11541,4,0,b
11542,50,0,b
11543,1,0,a
11544,6,0,b
11545,8,0,b
11546,4,1,d
11547,45,0,b
11548,50,0,b
11549,5,0,b
11550,1,1,d
11551,4,0,b
11552,2,0,b
11553,200,1,d
11554,10,0,b
11555,8,1,d
11556,6,0,b
11557,20,0,b
11558,10,1,d
11559,10,0,b
11560,6,0,b
11561,2,0,b
11562,30,0,b
11563,6,1,d
11564,5,0,a
11565,100,0,b
11566,30,0,b
11567,50,1,c
11568,6,0,a
11569,6,0,a
11570,2,0,a
11571,5,0,b
11572,6,0,b
11573,65,0,a
11574,4,0,b
11575,100,0,a
11576,6,0,b
11577,1,0,b
11578,80,1,d
11579,6,0,b
11580,6,0,b
11581,2,0,a
11582,10,0,b
11583,30,0,b
11584,30,1,d
11585,3,0,a
11586,30,1,d
11587,2,0,b
11588,20,0,b
11589,8,1,d
11590,30,0,a
11591,30,0,b
11592,4,0,b
11593,5,0,b
11594,10,0,b
11595,1,1,d
11596,15,0,b
11597,1,0,b
11598,20,0,b
11599,15,1,d
11600,8,0,b
11601,5,0,b
11602,80,1,c
11603,40,0,b
11604,15,0,b
11605,40,0,b
11606,70,0,b
11607,3,0,a
11608,500,1,d
11609,160,0,a
11610,3,0,b
11611,10,0,a
11612,15,0,b
11613,123,0,a
11614,35,0,b
11615,6,1,d
11616,10,0,b
11617,25,1,d
11618,150,1,d
11619,20,0,b
11620,1,1,d
11621,8,0,b
11622,8,0,a
11623,20,0,b
11624,2,1,d
11625,3,0,b
11626,50,1,c
11627,100,0,b
11628,50,0,b
11629,20,0,b
11630,10,0,b
11631,100,0,a
11632,10,0,b
11633,40,0,b
11634,100,0,b
11635,3,0,a
11636,20,0,a
11637,2,1,c
11638,250,0,a
11639,8,0,b
11640,60,0,b
11641,5,0,b
11642,40,0,b
11643,20,0,b
11644,40,1,c
11645,20,0,b
11646,8,1,c
11647,6,0,b
11648,10,0,b
11649,200,0,a
11650,3,0,b
11651,8,1,d
11652,3,0,b
11653,20,1,d
11654,40,1,d
11655,8,1,d
11656,1,1,d
11657,1,0,b
11658,15,0,b
11659,10,0,b
11660,60,1,d
11661,25,0,a
11662,3,0,b
11663,180,0,b
